start_article_title,starter_article_url,selection_strat,hops_to_phil
Frenchmans Cap National Park,https://en.wikipedia.org/wiki/Frenchmans_Cap_National_Park,NTH_LINK(1),23

Frenchmans Cap National Park,https://en.wikipedia.org/wiki/Frenchmans_Cap_National_Park,EMBEDDING_WORD2VEC,4

Josep M. Armengol,https://en.wikipedia.org/wiki/Josep_M._Armengol,WORDNET,15

Josep M. Armengol,https://en.wikipedia.org/wiki/Josep_M._Armengol,NTH_LINK(1),37

Josep M. Armengol,https://en.wikipedia.org/wiki/Josep_M._Armengol,EMBEDDING_WORD2VEC,10

Ballads 'n' Bullets,https://en.wikipedia.org/wiki/Ballads_%27n%27_Bullets,WORDNET,10

Ballads 'n' Bullets,https://en.wikipedia.org/wiki/Ballads_%27n%27_Bullets,NTH_LINK(1),18

Ballads 'n' Bullets,https://en.wikipedia.org/wiki/Ballads_%27n%27_Bullets,EMBEDDING_WORD2VEC,8

Catherine Van Rensselaer,https://en.wikipedia.org/wiki/Catherine_Van_Rensselaer,WORDNET,11

Catherine Van Rensselaer,https://en.wikipedia.org/wiki/Catherine_Van_Rensselaer,NTH_LINK(1),12

Catherine Van Rensselaer,https://en.wikipedia.org/wiki/Catherine_Van_Rensselaer,EMBEDDING_WORD2VEC,12

Beaches International Jazz Festival,https://en.wikipedia.org/wiki/Beaches_International_Jazz_Festival,WORDNET,8

Beaches International Jazz Festival,https://en.wikipedia.org/wiki/Beaches_International_Jazz_Festival,NTH_LINK(1),18

Beaches International Jazz Festival,https://en.wikipedia.org/wiki/Beaches_International_Jazz_Festival,EMBEDDING_WORD2VEC,7

Ingenius of Britain,https://en.wikipedia.org/wiki/Ingenius_of_Britain,WORDNET,8

Ingenius of Britain,https://en.wikipedia.org/wiki/Ingenius_of_Britain,NTH_LINK(1),11

Ingenius of Britain,https://en.wikipedia.org/wiki/Ingenius_of_Britain,EMBEDDING_WORD2VEC,8

Tozammel Tony Huq,https://en.wikipedia.org/wiki/Tozammel_Tony_Huq,WORDNET,15

Tozammel Tony Huq,https://en.wikipedia.org/wiki/Tozammel_Tony_Huq,NTH_LINK(1),15

Tozammel Tony Huq,https://en.wikipedia.org/wiki/Tozammel_Tony_Huq,EMBEDDING_WORD2VEC,8

Tang kwok hin,https://en.wikipedia.org/wiki/Tang_kwok_hin,WORDNET,7

Tang kwok hin,https://en.wikipedia.org/wiki/Tang_kwok_hin,NTH_LINK(1),37

Tang kwok hin,https://en.wikipedia.org/wiki/Tang_kwok_hin,EMBEDDING_WORD2VEC,10

Drogheda Stadium,https://en.wikipedia.org/wiki/Drogheda_Stadium,WORDNET,13

Drogheda Stadium,https://en.wikipedia.org/wiki/Drogheda_Stadium,NTH_LINK(1),19

Drogheda Stadium,https://en.wikipedia.org/wiki/Drogheda_Stadium,EMBEDDING_WORD2VEC,11

Amalgamated Society of Engineers,https://en.wikipedia.org/wiki/Amalgamated_Society_of_Engineers,WORDNET,12

Amalgamated Society of Engineers,https://en.wikipedia.org/wiki/Amalgamated_Society_of_Engineers,NTH_LINK(1),23

Amalgamated Society of Engineers,https://en.wikipedia.org/wiki/Amalgamated_Society_of_Engineers,EMBEDDING_WORD2VEC,10

"Leopold I, Margrave of Austria","https://en.wikipedia.org/wiki/Leopold_I,_Margrave_of_Austria",WORDNET,7

"Leopold I, Margrave of Austria","https://en.wikipedia.org/wiki/Leopold_I,_Margrave_of_Austria",NTH_LINK(1),24

"Leopold I, Margrave of Austria","https://en.wikipedia.org/wiki/Leopold_I,_Margrave_of_Austria",EMBEDDING_WORD2VEC,9

"Scrub Creek, Queensland","https://en.wikipedia.org/wiki/Scrub_Creek,_Queensland",WORDNET,13

"Scrub Creek, Queensland","https://en.wikipedia.org/wiki/Scrub_Creek,_Queensland",NTH_LINK(1),18

"Scrub Creek, Queensland","https://en.wikipedia.org/wiki/Scrub_Creek,_Queensland",EMBEDDING_WORD2VEC,8

Helios Airways,https://en.wikipedia.org/wiki/Helios_Airways,WORDNET,8

Helios Airways,https://en.wikipedia.org/wiki/Helios_Airways,NTH_LINK(1),23

Helios Airways,https://en.wikipedia.org/wiki/Helios_Airways,EMBEDDING_WORD2VEC,6

Terrence Romeo,https://en.wikipedia.org/wiki/Terrence_Romeo,WORDNET,9

Terrence Romeo,https://en.wikipedia.org/wiki/Terrence_Romeo,NTH_LINK(1),19

Terrence Romeo,https://en.wikipedia.org/wiki/Terrence_Romeo,EMBEDDING_WORD2VEC,8

Berkelland,https://en.wikipedia.org/wiki/Berkelland,WORDNET,10

Berkelland,https://en.wikipedia.org/wiki/Berkelland,NTH_LINK(1),29

Berkelland,https://en.wikipedia.org/wiki/Berkelland,EMBEDDING_WORD2VEC,9

Bert Boeren,https://en.wikipedia.org/wiki/Bert_Boeren,WORDNET,12

Bert Boeren,https://en.wikipedia.org/wiki/Bert_Boeren,NTH_LINK(1),24

Bert Boeren,https://en.wikipedia.org/wiki/Bert_Boeren,EMBEDDING_WORD2VEC,6

2010 Machil encounter,https://en.wikipedia.org/wiki/2010_Machil_encounter,WORDNET,8

2010 Machil encounter,https://en.wikipedia.org/wiki/2010_Machil_encounter,NTH_LINK(1),17

2010 Machil encounter,https://en.wikipedia.org/wiki/2010_Machil_encounter,EMBEDDING_WORD2VEC,3

The House of Bernarda Alba (1987 film),https://en.wikipedia.org/wiki/The_House_of_Bernarda_Alba_(1987_film),WORDNET,9

The House of Bernarda Alba (1987 film),https://en.wikipedia.org/wiki/The_House_of_Bernarda_Alba_(1987_film),NTH_LINK(1),19

The House of Bernarda Alba (1987 film),https://en.wikipedia.org/wiki/The_House_of_Bernarda_Alba_(1987_film),EMBEDDING_WORD2VEC,6

Gaadhoo (Laamu Atoll),https://en.wikipedia.org/wiki/Gaadhoo_(Laamu_Atoll),WORDNET,8

Gaadhoo (Laamu Atoll),https://en.wikipedia.org/wiki/Gaadhoo_(Laamu_Atoll),NTH_LINK(1),28

Gaadhoo (Laamu Atoll),https://en.wikipedia.org/wiki/Gaadhoo_(Laamu_Atoll),EMBEDDING_WORD2VEC,8

Gustave-Henri Colin,https://en.wikipedia.org/wiki/Gustave-Henri_Colin,WORDNET,6

Gustave-Henri Colin,https://en.wikipedia.org/wiki/Gustave-Henri_Colin,NTH_LINK(1),23

Gustave-Henri Colin,https://en.wikipedia.org/wiki/Gustave-Henri_Colin,EMBEDDING_WORD2VEC,14

Surfer Jeff,https://en.wikipedia.org/wiki/Surfer_Jeff,WORDNET,5

Surfer Jeff,https://en.wikipedia.org/wiki/Surfer_Jeff,NTH_LINK(1),25

Surfer Jeff,https://en.wikipedia.org/wiki/Surfer_Jeff,EMBEDDING_WORD2VEC,7

2009 Al Muthanna governorate election,https://en.wikipedia.org/wiki/2009_Al_Muthanna_governorate_election,WORDNET,5

2009 Al Muthanna governorate election,https://en.wikipedia.org/wiki/2009_Al_Muthanna_governorate_election,NTH_LINK(1),20

2009 Al Muthanna governorate election,https://en.wikipedia.org/wiki/2009_Al_Muthanna_governorate_election,EMBEDDING_WORD2VEC,4

Norman four notrump,https://en.wikipedia.org/wiki/Norman_four_notrump,WORDNET,9

Norman four notrump,https://en.wikipedia.org/wiki/Norman_four_notrump,NTH_LINK(1),25

Norman four notrump,https://en.wikipedia.org/wiki/Norman_four_notrump,EMBEDDING_WORD2VEC,8

"Edward Portman, 9th Viscount Portman","https://en.wikipedia.org/wiki/Edward_Portman,_9th_Viscount_Portman",WORDNET,16

"Edward Portman, 9th Viscount Portman","https://en.wikipedia.org/wiki/Edward_Portman,_9th_Viscount_Portman",NTH_LINK(1),39

"Edward Portman, 9th Viscount Portman","https://en.wikipedia.org/wiki/Edward_Portman,_9th_Viscount_Portman",EMBEDDING_WORD2VEC,9

Time Apart: A History of Hope,https://en.wikipedia.org/wiki/Time_Apart:_A_History_of_Hope,WORDNET,7

Time Apart: A History of Hope,https://en.wikipedia.org/wiki/Time_Apart:_A_History_of_Hope,NTH_LINK(1),19

Time Apart: A History of Hope,https://en.wikipedia.org/wiki/Time_Apart:_A_History_of_Hope,EMBEDDING_WORD2VEC,9

2013�14 Bemidji State Beavers women's ice hockey season,https://en.wikipedia.org/wiki/2013%E2%80%9314_Bemidji_State_Beavers_women%27s_ice_hockey_season,WORDNET,15

2013�14 Bemidji State Beavers women's ice hockey season,https://en.wikipedia.org/wiki/2013%E2%80%9314_Bemidji_State_Beavers_women%27s_ice_hockey_season,NTH_LINK(1),38

2013�14 Bemidji State Beavers women's ice hockey season,https://en.wikipedia.org/wiki/2013%E2%80%9314_Bemidji_State_Beavers_women%27s_ice_hockey_season,EMBEDDING_WORD2VEC,10

1938 Saskatchewan general election,https://en.wikipedia.org/wiki/1938_Saskatchewan_general_election,WORDNET,6

1938 Saskatchewan general election,https://en.wikipedia.org/wiki/1938_Saskatchewan_general_election,NTH_LINK(1),19

1938 Saskatchewan general election,https://en.wikipedia.org/wiki/1938_Saskatchewan_general_election,EMBEDDING_WORD2VEC,6

Owen Weingott,https://en.wikipedia.org/wiki/Owen_Weingott,WORDNET,9

Owen Weingott,https://en.wikipedia.org/wiki/Owen_Weingott,NTH_LINK(1),24

Owen Weingott,https://en.wikipedia.org/wiki/Owen_Weingott,EMBEDDING_WORD2VEC,13

Center for Israel Studies (Jordan),https://en.wikipedia.org/wiki/Center_for_Israel_Studies_(Jordan),WORDNET,6

Center for Israel Studies (Jordan),https://en.wikipedia.org/wiki/Center_for_Israel_Studies_(Jordan),NTH_LINK(1),16

Center for Israel Studies (Jordan),https://en.wikipedia.org/wiki/Center_for_Israel_Studies_(Jordan),EMBEDDING_WORD2VEC,3

Bonnie R. Cohen,https://en.wikipedia.org/wiki/Bonnie_R._Cohen,WORDNET,10

Bonnie R. Cohen,https://en.wikipedia.org/wiki/Bonnie_R._Cohen,EMBEDDING_WORD2VEC,8

Bonnie R. Cohen,https://en.wikipedia.org/wiki/Bonnie_R._Cohen,RANDOM,100

East Branch South Fork Eel River,https://en.wikipedia.org/wiki/East_Branch_South_Fork_Eel_River,WORDNET,9

East Branch South Fork Eel River,https://en.wikipedia.org/wiki/East_Branch_South_Fork_Eel_River,EMBEDDING_WORD2VEC,5

East Branch South Fork Eel River,https://en.wikipedia.org/wiki/East_Branch_South_Fork_Eel_River,RANDOM,100

Mercedari Palace,https://en.wikipedia.org/wiki/Mercedari_Palace,WORDNET,6

Mercedari Palace,https://en.wikipedia.org/wiki/Mercedari_Palace,EMBEDDING_WORD2VEC,11

Mercedari Palace,https://en.wikipedia.org/wiki/Mercedari_Palace,RANDOM,100

